team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,26,65,3,9,22,26,7,31,18,5,3,16,17
CHICAGO BULLS,240,36,78,7,18,15,20,13,28,27,14,2,10,26
SACRAMENTO KINGS,240,37,86,3,16,13,22,17,36,17,5,5,18,21
DALLAS MAVERICKS,240,42,105,3,6,10,19,28,31,14,9,8,10,20
ATLANTA HAWKS,240,40,74,2,7,21,24,9,32,23,7,5,8,19
LOS ANGELES CLIPPERS,240,29,74,2,14,14,18,14,21,11,4,2,15,23
BOSTON CELTICS,240,40,89,3,16,18,28,12,41,21,11,4,17,30
NEW JERSEY NETS,240,34,94,3,12,21,31,16,39,21,9,7,19,31
HOUSTON ROCKETS,240,35,77,7,17,9,11,6,37,17,13,11,19,18
VANCOUVER GRIZZLIES,240,31,79,1,4,11,17,11,30,11,6,1,20,15
PORTLAND TRAIL BLAZERS,240,33,75,2,10,14,20,15,27,19,11,4,16,24
WASHINGTON WIZARDS,240,32,71,1,2,16,19,8,24,14,9,3,14,23
