team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,37,86,2,14,12,16,5,28,19,5,6,8,24
ATLANTA HAWKS,240,39,79,1,5,21,32,12,38,24,5,4,10,15
NEW YORK KNICKS,240,26,71,5,16,16,26,8,35,16,8,12,13,25
CHICAGO BULLS,240,21,79,3,13,23,27,18,33,14,8,3,16,26
SAN ANTONIO SPURS,240,31,71,2,12,25,32,14,27,23,5,8,17,27
CLEVELAND CAVALIERS,240,33,72,4,8,29,39,9,21,22,14,7,9,28
HOUSTON ROCKETS,240,37,73,10,17,21,34,13,29,13,5,8,15,23
DALLAS MAVERICKS,240,33,83,3,9,26,30,14,27,10,9,5,10,21
ORLANDO MAGIC,240,33,86,4,11,17,27,21,25,20,6,4,13,27
DETROIT PISTONS,240,23,63,2,10,33,41,11,33,16,6,4,16,27
TORONTO RAPTORS,240,31,70,3,10,19,24,12,30,12,7,3,22,29
MIAMI HEAT,240,33,73,10,25,26,33,9,25,26,14,5,12,21
NEW JERSEY NETS,240,30,84,2,7,13,17,16,25,21,9,3,21,18
MILWAUKEE BUCKS,240,39,81,4,13,13,16,9,37,25,11,8,17,20
LOS ANGELES LAKERS,240,25,75,4,18,21,25,14,26,17,5,12,10,17
MINNESOTA TIMBERWOLVES,240,34,79,2,4,16,25,12,28,25,6,6,10,22
UTAH JAZZ,240,34,74,1,4,13,20,9,28,24,10,4,12,22
PHOENIX SUNS,240,26,71,1,11,21,32,15,30,14,8,5,16,21
INDIANA PACERS,240,40,77,7,16,14,15,13,24,24,4,5,11,18
VANCOUVER GRIZZLIES,240,40,82,2,7,15,18,15,24,21,5,2,8,19
