team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,39,83,4,14,8,11,12,27,28,8,5,10,23
CHICAGO BULLS,240,28,74,6,16,26,31,12,29,24,4,4,13,16
ATLANTA HAWKS,240,32,86,4,16,17,26,18,31,18,5,9,11,17
DALLAS MAVERICKS,240,33,81,5,11,18,19,9,30,23,4,5,10,26
TORONTO RAPTORS,240,31,77,3,13,15,22,14,14,18,7,6,16,17
DETROIT PISTONS,240,42,76,6,12,16,19,11,35,29,12,3,16,17
SEATTLE SUPERSONICS,240,33,82,7,20,13,21,16,25,16,12,3,16,25
HOUSTON ROCKETS,240,34,70,6,18,24,33,12,29,20,9,7,23,17
GOLDEN STATE WARRIORS,240,37,82,2,11,18,24,13,32,23,9,9,15,25
LOS ANGELES CLIPPERS,240,36,78,1,3,16,22,10,22,11,7,3,15,20
NEW JERSEY NETS,240,25,86,2,7,22,25,15,29,13,13,5,14,26
NEW YORK KNICKS,240,31,69,5,9,15,24,9,36,19,7,8,23,21
LOS ANGELES LAKERS,240,28,79,2,15,25,33,10,31,19,10,9,13,34
VANCOUVER GRIZZLIES,240,29,68,2,6,33,45,9,40,22,5,3,15,27
MIAMI HEAT,240,36,79,6,11,18,29,13,30,24,2,8,11,13
WASHINGTON WIZARDS,240,32,79,5,14,11,15,10,26,22,4,5,13,21
