team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,30,66,4,8,16,21,6,32,16,10,9,22,22
BOSTON CELTICS,240,35,86,10,25,14,24,17,29,25,11,8,17,16
PORTLAND TRAIL BLAZERS,240,30,81,9,20,26,39,17,27,18,8,2,11,32
CHARLOTTE HORNETS,240,31,59,6,10,29,41,4,31,23,7,3,16,25
MILWAUKEE BUCKS,240,37,79,4,10,17,19,10,19,21,16,3,12,19
DENVER NUGGETS,240,35,71,9,21,17,18,12,29,24,6,6,22,17
MIAMI HEAT,240,31,75,11,21,20,28,15,29,20,7,7,13,23
DETROIT PISTONS,240,34,73,7,14,20,26,11,26,20,7,8,11,22
PHOENIX SUNS,240,31,90,5,18,23,32,17,29,28,10,3,5,25
GOLDEN STATE WARRIORS,240,33,73,7,15,21,38,15,42,24,5,3,16,26
LOS ANGELES CLIPPERS,240,27,92,3,12,26,36,22,26,13,16,3,18,33
LOS ANGELES LAKERS,240,32,65,2,10,33,47,9,37,24,10,13,25,29
INDIANA PACERS,265,38,83,9,28,15,21,9,28,23,6,3,13,22
ORLANDO MAGIC,265,38,95,5,14,22,29,22,35,16,9,4,13,22
SAN ANTONIO SPURS,240,28,78,3,18,23,27,16,34,20,8,6,19,17
SEATTLE SUPERSONICS,240,37,88,8,15,10,17,13,28,20,13,7,12,22
MINNESOTA TIMBERWOLVES,240,35,96,6,17,16,19,15,30,27,11,4,12,23
TORONTO RAPTORS,240,38,75,4,10,22,33,6,44,29,9,12,21,17
DALLAS MAVERICKS,240,20,68,0,8,25,34,10,31,10,7,5,14,29
UTAH JAZZ,240,26,70,3,8,25,34,16,37,18,9,4,20,24
