team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,25,70,2,9,27,33,7,34,10,7,9,12,22
INDIANA PACERS,240,28,77,8,18,16,21,12,34,18,7,6,17,25
SACRAMENTO KINGS,240,33,91,4,22,20,36,20,34,24,12,11,19,21
MINNESOTA TIMBERWOLVES,240,40,102,1,10,21,29,23,33,30,13,7,14,26
CHICAGO BULLS,240,24,70,6,14,9,11,10,30,16,13,4,22,19
NEW YORK KNICKS,240,32,66,5,10,10,14,5,28,20,11,9,20,16
HOUSTON ROCKETS,240,36,71,4,13,7,10,8,24,17,6,5,22,20
ORLANDO MAGIC,240,46,85,3,10,14,21,12,28,32,17,2,13,13
DETROIT PISTONS,240,21,81,1,6,21,31,24,25,8,8,3,12,18
SAN ANTONIO SPURS,240,33,69,4,10,15,20,10,35,18,9,10,15,23
LOS ANGELES LAKERS,240,34,83,3,15,18,26,13,31,19,7,5,15,25
SEATTLE SUPERSONICS,240,36,82,2,17,18,28,16,29,20,10,5,12,22
VANCOUVER GRIZZLIES,240,30,66,4,11,23,30,2,25,17,7,7,16,26
TORONTO RAPTORS,240,35,84,6,14,26,35,19,30,29,12,6,11,23
BOSTON CELTICS,240,25,77,4,18,21,35,16,33,13,11,8,16,25
WASHINGTON WIZARDS,240,31,79,0,9,24,33,13,31,16,10,5,15,28
