team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
VANCOUVER GRIZZLIES,240,29,72,2,11,21,28,12,26,18,7,4,14,18
ATLANTA HAWKS,240,30,78,2,9,22,26,18,27,11,10,6,15,26
MILWAUKEE BUCKS,240,31,72,6,18,16,30,11,28,16,10,4,11,16
BOSTON CELTICS,240,33,84,6,16,11,12,18,35,18,6,2,18,23
INDIANA PACERS,240,29,64,2,7,27,30,5,30,25,6,7,15,18
CHARLOTTE HORNETS,240,31,77,2,12,17,21,9,27,27,11,2,14,22
ORLANDO MAGIC,240,44,74,4,12,23,29,11,39,31,14,1,15,17
CHICAGO BULLS,240,29,77,1,9,9,21,10,17,20,10,1,16,22
UTAH JAZZ,240,35,61,4,5,18,27,5,29,26,9,8,18,21
GOLDEN STATE WARRIORS,240,35,88,2,7,13,17,22,25,18,9,3,12,26
DENVER NUGGETS,240,33,76,7,16,15,20,9,25,16,11,1,17,13
MINNESOTA TIMBERWOLVES,240,49,86,6,12,3,7,10,26,35,10,4,14,18
CLEVELAND CAVALIERS,240,27,68,4,11,27,37,7,26,21,16,4,15,28
PHILADELPHIA 76ERS,240,28,73,1,7,23,31,15,34,16,9,5,23,29
LOS ANGELES LAKERS,240,36,75,5,11,14,20,11,29,21,8,3,12,22
PHOENIX SUNS,240,31,73,8,15,20,23,9,24,28,5,4,9,18
SEATTLE SUPERSONICS,240,37,80,8,20,13,19,13,22,25,10,4,16,25
PORTLAND TRAIL BLAZERS,240,40,81,5,16,22,30,14,31,30,10,3,13,24
