team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,30,73,3,12,19,24,9,45,24,12,11,21,25
CHICAGO BULLS,240,18,77,0,9,13,24,11,32,13,12,1,19,21
ATLANTA HAWKS,240,20,69,3,11,24,30,13,26,8,4,4,15,18
CLEVELAND CAVALIERS,240,34,76,1,6,12,19,13,31,25,7,7,10,27
GOLDEN STATE WARRIORS,240,38,81,3,8,12,16,14,30,20,7,6,14,22
DALLAS MAVERICKS,240,32,82,4,8,22,31,21,25,15,6,7,14,16
CHARLOTTE HORNETS,240,32,76,6,16,22,28,8,40,24,8,5,11,17
INDIANA PACERS,240,32,82,6,17,20,21,5,38,15,5,5,10,18
PORTLAND TRAIL BLAZERS,240,36,80,6,19,19,27,9,32,19,20,9,16,20
LOS ANGELES CLIPPERS,240,24,69,7,14,15,22,8,33,12,8,7,30,22
SAN ANTONIO SPURS,240,31,82,3,13,19,29,16,26,22,7,7,9,15
PHOENIX SUNS,240,47,85,9,14,7,10,8,34,37,2,5,10,23
DENVER NUGGETS,240,41,101,10,26,12,16,15,29,18,11,2,11,17
SACRAMENTO KINGS,240,47,88,6,17,10,16,13,36,28,4,4,17,19
