team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,265,36,85,6,18,14,19,10,28,19,9,6,7,22
ATLANTA HAWKS,265,31,84,11,29,17,22,18,30,14,3,3,18,22
CHICAGO BULLS,240,35,76,3,12,15,25,8,34,20,12,3,20,23
CHARLOTTE HORNETS,240,36,75,4,14,16,23,6,29,28,12,6,14,21
TORONTO RAPTORS,240,28,75,4,13,23,32,14,29,19,6,5,17,20
CLEVELAND CAVALIERS,240,35,73,7,15,14,17,7,33,24,11,4,15,26
UTAH JAZZ,240,34,73,5,8,18,24,9,32,22,8,9,12,23
HOUSTON ROCKETS,240,26,69,7,17,19,27,10,30,15,8,4,13,25
DETROIT PISTONS,240,25,60,8,20,23,28,9,31,17,9,1,20,14
MILWAUKEE BUCKS,240,31,75,3,20,11,14,9,23,22,9,4,12,18
GOLDEN STATE WARRIORS,240,30,77,2,8,23,27,8,38,22,4,6,15,17
MINNESOTA TIMBERWOLVES,240,36,92,1,5,17,19,13,33,28,5,5,10,23
NEW JERSEY NETS,240,37,79,6,12,15,19,6,24,23,12,0,11,20
ORLANDO MAGIC,240,43,82,6,16,15,26,19,32,32,5,6,17,15
DENVER NUGGETS,240,38,83,6,17,19,22,12,25,22,7,3,13,21
SEATTLE SUPERSONICS,240,43,83,9,26,16,19,12,26,32,7,5,14,18
