team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,30,72,3,10,20,24,6,32,15,6,3,15,22
ATLANTA HAWKS,240,32,73,4,10,17,34,10,31,17,5,6,12,20
NEW JERSEY NETS,240,35,87,0,9,21,22,12,29,19,15,4,12,18
BOSTON CELTICS,240,30,80,2,12,17,20,17,32,12,8,7,23,19
VANCOUVER GRIZZLIES,240,28,61,3,5,28,38,8,24,19,5,4,9,21
CHICAGO BULLS,240,35,73,5,16,13,20,11,27,29,8,3,12,25
MILWAUKEE BUCKS,240,31,77,2,12,10,13,9,27,20,8,6,12,28
CLEVELAND CAVALIERS,240,35,78,6,13,22,30,13,36,24,8,3,13,19
LOS ANGELES CLIPPERS,240,32,79,6,16,10,15,13,29,19,9,3,18,19
DENVER NUGGETS,240,29,72,1,13,23,29,14,26,20,10,10,14,17
NEW YORK KNICKS,240,33,80,6,11,23,26,14,25,18,7,3,9,24
INDIANA PACERS,240,42,80,9,18,15,19,10,31,22,2,7,10,19
HOUSTON ROCKETS,240,31,77,5,27,17,24,13,32,22,6,1,14,20
SEATTLE SUPERSONICS,240,38,83,10,19,15,24,12,31,21,9,2,8,17
PHILADELPHIA 76ERS,240,32,82,3,10,15,20,18,17,16,12,4,19,18
TORONTO RAPTORS,240,36,66,9,16,16,18,7,28,23,12,10,20,19
MIAMI HEAT,240,30,65,6,14,24,34,8,32,20,6,6,13,22
WASHINGTON WIZARDS,240,28,67,4,8,19,30,11,26,13,6,3,16,25
