team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,35,73,2,9,20,33,17,26,12,15,5,18,23
BOSTON CELTICS,240,30,73,10,28,15,24,13,31,18,13,1,25,26
VANCOUVER GRIZZLIES,240,27,76,1,8,20,29,18,34,14,8,3,23,23
DALLAS MAVERICKS,240,32,74,1,7,19,30,11,30,16,14,8,12,24
ORLANDO MAGIC,240,39,72,4,7,6,6,7,28,18,5,3,14,23
INDIANA PACERS,240,32,81,6,19,17,20,19,20,17,6,4,8,13
MIAMI HEAT,240,43,87,4,19,5,7,17,32,18,5,7,13,15
NEW JERSEY NETS,240,29,80,8,19,10,14,13,24,16,10,7,12,13
CLEVELAND CAVALIERS,240,25,71,5,18,16,22,12,26,17,7,4,13,25
PHILADELPHIA 76ERS,240,30,72,3,9,17,27,14,31,16,8,3,13,21
SAN ANTONIO SPURS,265,41,103,1,13,17,33,21,41,22,12,2,18,26
SACRAMENTO KINGS,265,37,91,6,25,24,33,11,41,20,8,2,16,25
UTAH JAZZ,240,32,72,1,12,20,25,13,29,19,5,5,15,23
SEATTLE SUPERSONICS,240,32,76,5,20,21,29,9,23,15,10,4,9,24
CHARLOTTE HORNETS,240,34,74,5,15,35,43,6,27,22,14,3,8,22
TORONTO RAPTORS,240,33,81,4,16,28,33,16,31,22,6,4,17,26
