team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,27,62,3,10,16,22,3,34,13,10,7,20,30
ATLANTA HAWKS,240,20,64,3,12,33,43,10,30,5,9,1,14,18
NEW JERSEY NETS,240,34,78,2,15,23,30,8,25,22,10,0,7,19
DETROIT PISTONS,240,40,78,10,17,11,16,9,32,24,5,4,12,23
TORONTO RAPTORS,240,32,80,9,23,29,40,17,20,19,6,2,14,28
MILWAUKEE BUCKS,240,43,71,6,11,23,35,8,26,31,6,4,14,24
PHOENIX SUNS,240,33,75,4,16,22,29,7,38,29,5,5,13,17
MINNESOTA TIMBERWOLVES,240,42,96,3,9,10,19,11,36,31,9,1,8,23
WASHINGTON WIZARDS,240,35,87,3,11,13,23,14,24,28,14,1,12,26
ORLANDO MAGIC,240,32,64,4,11,25,32,10,36,22,9,11,23,22
SEATTLE SUPERSONICS,240,32,78,5,13,15,24,12,23,16,7,5,17,20
PORTLAND TRAIL BLAZERS,240,46,90,7,16,20,26,19,32,26,9,4,10,18
