team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,33,81,6,14,10,14,10,28,17,12,1,19,17
CHARLOTTE HORNETS,240,39,76,5,16,14,19,12,30,29,10,6,16,17
DENVER NUGGETS,240,26,78,5,23,17,27,11,32,17,7,7,15,13
GOLDEN STATE WARRIORS,240,43,94,2,11,5,13,18,47,30,9,6,14,24
CHICAGO BULLS,240,24,77,2,9,19,21,12,34,12,9,4,14,18
INDIANA PACERS,240,33,78,7,20,14,18,11,40,18,6,4,14,17
VANCOUVER GRIZZLIES,240,32,63,4,9,28,36,6,29,24,7,6,16,20
LOS ANGELES CLIPPERS,240,39,79,7,13,20,29,13,26,19,9,7,11,27
DALLAS MAVERICKS,240,43,89,4,14,12,22,18,32,20,9,5,14,24
SACRAMENTO KINGS,240,41,84,5,23,18,27,12,28,19,11,1,12,20
LOS ANGELES LAKERS,240,32,73,2,11,15,23,7,26,16,8,2,13,19
SAN ANTONIO SPURS,240,42,76,6,11,18,25,8,36,25,10,5,10,23
