team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,32,79,3,17,20,29,13,32,20,10,1,22,14
BOSTON CELTICS,240,47,96,6,15,8,14,19,31,24,14,4,14,24
NEW YORK KNICKS,240,29,77,0,9,24,29,15,24,23,6,3,14,21
CHARLOTTE HORNETS,240,36,62,8,14,26,31,2,31,29,10,6,13,21
INDIANA PACERS,240,40,81,1,11,10,13,6,32,27,7,4,15,24
CHICAGO BULLS,240,28,73,1,6,17,27,9,32,24,9,5,13,23
ATLANTA HAWKS,240,30,73,6,12,16,23,14,23,19,4,2,9,16
DETROIT PISTONS,240,36,72,5,14,12,18,13,28,24,4,4,7,20
DALLAS MAVERICKS,240,34,74,1,6,18,23,10,28,18,3,3,8,22
MIAMI HEAT,240,36,73,5,18,16,28,11,28,24,3,7,7,19
CLEVELAND CAVALIERS,240,29,62,5,16,28,34,13,17,18,7,1,18,25
MILWAUKEE BUCKS,240,38,67,10,13,13,14,8,22,24,8,3,16,29
PHILADELPHIA 76ERS,240,38,78,1,4,19,28,18,29,15,7,8,13,17
NEW JERSEY NETS,240,35,82,5,16,17,21,11,25,20,10,8,9,21
MINNESOTA TIMBERWOLVES,240,35,79,2,6,10,20,15,25,19,10,6,19,18
PHOENIX SUNS,240,32,77,7,16,19,24,14,32,25,18,7,18,24
LOS ANGELES LAKERS,240,40,87,5,15,19,27,16,29,18,13,2,22,23
SACRAMENTO KINGS,240,36,79,3,17,14,25,12,26,21,14,3,24,22
DENVER NUGGETS,240,34,82,5,19,14,17,15,28,15,8,6,15,26
VANCOUVER GRIZZLIES,240,30,69,0,4,24,34,11,29,17,4,8,14,14
