team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,38,87,6,13,13,20,18,25,20,6,5,14,26
DALLAS MAVERICKS,240,33,69,6,10,29,37,8,28,18,8,5,13,16
DENVER NUGGETS,240,30,81,5,20,14,21,15,33,22,7,3,16,21
GOLDEN STATE WARRIORS,240,28,79,3,6,26,31,14,36,14,11,3,14,21
PORTLAND TRAIL BLAZERS,240,29,71,2,16,16,19,8,33,14,9,2,14,17
HOUSTON ROCKETS,240,33,74,11,27,9,15,5,29,24,8,6,11,18
UTAH JAZZ,240,33,74,2,9,35,43,18,28,25,9,8,16,23
LOS ANGELES CLIPPERS,240,34,82,2,6,19,29,16,22,12,11,4,12,36
SEATTLE SUPERSONICS,265,37,93,8,25,17,26,15,40,17,5,4,14,23
SACRAMENTO KINGS,265,42,98,6,23,8,17,19,39,28,10,3,19,25
