team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,28,80,3,13,18,25,15,30,18,10,5,15,25
CHICAGO BULLS,240,31,69,3,7,18,28,8,32,23,8,2,17,19
PHOENIX SUNS,240,38,83,4,13,20,26,11,29,27,10,4,12,22
DALLAS MAVERICKS,240,40,77,5,11,19,23,7,34,20,9,6,15,21
LOS ANGELES LAKERS,265,37,79,7,18,25,34,17,29,16,13,6,27,27
GOLDEN STATE WARRIORS,265,42,92,3,11,15,23,14,22,30,14,0,21,35
ORLANDO MAGIC,240,28,87,8,25,19,26,18,27,20,5,5,13,22
MILWAUKEE BUCKS,240,39,72,4,11,13,21,7,33,25,5,5,12,22
ATLANTA HAWKS,240,41,83,9,18,12,16,11,31,25,4,7,10,16
TORONTO RAPTORS,240,31,76,3,17,16,21,10,30,23,7,10,10,18
SAN ANTONIO SPURS,240,34,79,1,4,14,22,13,31,20,8,12,11,19
UTAH JAZZ,240,29,82,1,10,10,17,15,29,15,6,8,16,20
