team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,34,81,9,20,15,25,12,25,22,13,1,15,25
BOSTON CELTICS,240,33,64,12,25,29,37,7,38,19,11,5,18,21
CLEVELAND CAVALIERS,240,42,86,4,10,12,17,10,26,21,13,3,11,18
CHARLOTTE HORNETS,240,44,75,6,11,18,23,5,33,27,7,8,14,13
GOLDEN STATE WARRIORS,240,35,78,3,15,16,25,14,28,22,8,7,25,24
DENVER NUGGETS,240,39,78,4,14,15,23,8,25,30,17,7,19,25
SAN ANTONIO SPURS,240,43,81,2,7,8,13,11,24,25,11,5,13,13
DETROIT PISTONS,240,34,71,7,20,11,15,5,27,24,8,4,17,13
PORTLAND TRAIL BLAZERS,240,30,77,5,13,15,19,11,33,23,4,4,12,16
HOUSTON ROCKETS,240,31,79,7,25,10,17,13,33,24,8,7,12,16
MILWAUKEE BUCKS,265,42,88,6,18,17,21,9,32,22,10,5,9,26
INDIANA PACERS,265,38,72,8,17,28,35,3,34,29,4,3,14,21
SACRAMENTO KINGS,240,53,87,6,13,13,16,11,22,30,7,5,10,21
LOS ANGELES CLIPPERS,240,41,76,1,6,23,29,9,21,22,5,2,13,19
ORLANDO MAGIC,240,36,89,7,20,15,20,13,32,19,6,3,13,24
MIAMI HEAT,240,37,82,5,16,20,23,11,40,26,8,6,16,20
WASHINGTON WIZARDS,240,33,72,3,6,22,26,9,24,20,10,5,15,21
PHILADELPHIA 76ERS,240,40,80,4,10,16,20,18,29,28,7,5,16,23
ATLANTA HAWKS,240,29,76,2,13,13,16,12,20,14,9,4,18,20
TORONTO RAPTORS,240,45,73,6,14,16,25,9,29,30,11,10,17,19
