team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DENVER NUGGETS,240,33,81,2,10,7,12,15,19,17,7,2,15,16
LOS ANGELES CLIPPERS,240,39,74,8,16,11,12,10,34,25,6,9,16,13
LOS ANGELES LAKERS,240,37,75,4,13,18,27,9,34,23,3,8,8,17
MIAMI HEAT,240,37,89,4,16,10,14,14,30,21,5,1,7,26
BOSTON CELTICS,240,34,80,11,24,23,30,10,29,13,8,3,15,30
NEW JERSEY NETS,240,29,79,9,28,23,32,17,34,18,2,10,22,33
MILWAUKEE BUCKS,240,34,76,8,25,11,14,14,29,20,3,4,12,22
PHILADELPHIA 76ERS,240,36,74,0,8,17,21,7,27,26,7,3,8,21
NEW YORK KNICKS,240,31,81,7,16,13,19,11,36,18,6,1,22,24
SACRAMENTO KINGS,240,47,97,6,10,16,25,16,34,25,13,3,6,20
INDIANA PACERS,240,31,65,8,13,14,22,7,19,23,8,3,15,22
TORONTO RAPTORS,240,34,81,4,11,22,24,19,26,19,8,2,11,19
