team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,29,83,2,9,21,27,16,32,20,11,7,13,10
BOSTON CELTICS,240,35,82,11,25,8,9,13,36,25,8,7,19,19
CHICAGO BULLS,240,41,76,5,11,19,29,13,25,22,6,5,22,27
CHARLOTTE HORNETS,240,39,82,1,7,33,41,17,22,25,13,4,14,21
MILWAUKEE BUCKS,240,36,81,2,16,15,21,11,23,20,7,2,14,30
DETROIT PISTONS,240,44,80,15,24,20,26,12,35,31,7,4,17,23
LOS ANGELES CLIPPERS,240,40,94,4,13,19,22,14,31,25,7,7,14,25
GOLDEN STATE WARRIORS,240,39,83,5,10,24,28,9,38,25,11,10,14,25
PHILADELPHIA 76ERS,240,33,74,0,1,14,21,11,19,18,11,8,14,29
INDIANA PACERS,240,33,68,5,14,32,37,15,29,23,11,3,19,25
SACRAMENTO KINGS,240,38,84,5,18,14,19,10,37,13,6,3,17,13
LOS ANGELES LAKERS,240,44,101,8,24,13,16,15,35,22,12,2,9,23
DENVER NUGGETS,240,36,85,5,14,13,17,15,17,25,10,4,10,18
MINNESOTA TIMBERWOLVES,240,40,79,5,12,19,21,18,30,25,6,5,17,22
NEW JERSEY NETS,240,35,82,5,18,24,33,11,27,22,12,3,10,15
NEW YORK KNICKS,240,38,86,6,24,12,12,16,35,21,5,2,20,25
MIAMI HEAT,240,45,85,6,9,7,9,7,37,33,9,4,12,19
ORLANDO MAGIC,240,32,80,8,21,17,20,5,29,16,5,2,12,14
DALLAS MAVERICKS,240,30,84,6,20,10,12,12,32,17,10,6,12,12
PHOENIX SUNS,240,34,79,5,18,16,21,11,36,27,9,3,12,13
HOUSTON ROCKETS,240,33,79,3,16,10,12,12,30,19,5,6,15,17
PORTLAND TRAIL BLAZERS,240,38,80,5,11,11,15,10,29,28,5,7,10,15
MEMPHIS GRIZZLIES,240,36,72,7,18,15,24,13,24,26,6,4,23,22
SEATTLE SUPERSONICS,240,42,80,5,8,20,25,15,21,27,11,0,14,23
CLEVELAND CAVALIERS,240,31,80,7,17,16,21,11,25,18,5,2,19,20
TORONTO RAPTORS,240,38,79,5,13,22,29,11,31,23,14,4,14,25
SAN ANTONIO SPURS,240,31,70,6,12,18,25,6,35,18,7,11,14,24
UTAH JAZZ,240,30,83,2,8,22,28,12,34,20,8,12,9,21
