team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,36,80,6,16,12,16,7,29,21,9,6,12,24
CHARLOTTE HORNETS,240,33,71,7,10,24,36,15,34,23,11,1,16,16
SACRAMENTO KINGS,240,43,78,1,7,20,25,6,35,30,11,4,16,18
DETROIT PISTONS,240,31,73,3,12,21,28,10,27,17,13,6,18,20
WASHINGTON WIZARDS,240,35,73,3,5,17,26,13,24,21,4,1,17,21
MILWAUKEE BUCKS,240,41,80,7,12,16,21,9,22,31,6,5,11,25
MEMPHIS GRIZZLIES,240,31,84,4,12,15,21,13,34,16,6,8,10,15
MINNESOTA TIMBERWOLVES,240,36,90,8,19,12,16,19,36,28,4,9,10,18
LOS ANGELES LAKERS,240,36,86,9,25,11,15,16,21,14,7,5,10,18
NEW JERSEY NETS,240,43,86,3,12,5,13,16,32,30,8,5,11,20
PHOENIX SUNS,265,34,84,4,20,11,16,11,32,25,7,4,17,23
PHILADELPHIA 76ERS,265,30,77,2,11,27,33,10,33,21,11,4,13,16
SEATTLE SUPERSONICS,240,39,79,2,9,8,11,9,25,17,11,1,15,17
SAN ANTONIO SPURS,240,37,76,3,14,13,17,12,30,22,8,5,18,16
CHICAGO BULLS,240,39,79,2,4,24,32,9,25,22,4,6,12,22
TORONTO RAPTORS,240,47,87,6,12,17,25,12,33,32,7,4,11,23
LOS ANGELES CLIPPERS,240,31,82,1,14,24,34,15,24,16,10,5,16,26
UTAH JAZZ,240,36,64,4,6,23,33,5,40,27,6,7,23,30
