team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,33,79,13,31,21,27,8,30,18,9,1,8,18
CHICAGO BULLS,240,42,76,10,20,11,16,4,35,31,4,5,10,21
ATLANTA HAWKS,240,39,91,5,8,16,27,19,28,24,7,3,14,17
DETROIT PISTONS,240,41,79,7,15,16,24,7,32,28,9,14,13,21
MINNESOTA TIMBERWOLVES,240,40,90,2,7,18,20,16,35,24,4,4,8,16
GOLDEN STATE WARRIORS,240,37,88,8,21,11,15,14,29,22,5,7,10,23
CLEVELAND CAVALIERS,240,39,82,2,8,31,41,15,35,17,1,6,9,29
INDIANA PACERS,240,33,76,4,13,29,34,5,27,22,4,6,8,30
HOUSTON ROCKETS,240,32,82,3,21,7,11,15,35,14,5,1,18,18
ORLANDO MAGIC,240,35,75,6,18,7,13,6,32,17,6,2,13,19
PORTLAND TRAIL BLAZERS,240,32,81,10,26,13,17,9,24,19,9,4,14,26
SAN ANTONIO SPURS,240,30,61,6,13,33,42,5,31,23,7,7,17,16
LOS ANGELES CLIPPERS,240,40,70,3,6,17,28,10,16,21,8,6,13,21
SEATTLE SUPERSONICS,240,45,77,2,2,10,13,10,19,31,8,8,14,25
DALLAS MAVERICKS,240,43,91,6,18,13,15,16,30,22,7,7,13,23
UTAH JAZZ,240,33,79,5,14,25,31,11,29,17,6,9,18,17
