team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,36,74,6,11,26,35,12,23,22,16,3,18,23
BOSTON CELTICS,240,29,66,3,14,25,29,9,27,17,10,3,26,30
SACRAMENTO KINGS,240,30,75,7,22,23,29,8,30,18,11,3,16,17
CHARLOTTE HORNETS,240,39,83,7,17,16,18,9,38,27,12,5,13,22
ATLANTA HAWKS,240,25,79,3,15,16,22,8,33,17,9,5,17,24
DETROIT PISTONS,240,35,81,4,11,18,24,9,44,24,7,4,15,22
DALLAS MAVERICKS,240,33,76,8,17,18,19,10,26,19,5,3,17,24
INDIANA PACERS,240,36,70,7,13,18,30,10,26,23,10,4,12,21
MIAMI HEAT,265,34,87,7,22,19,27,11,36,13,6,2,11,19
LOS ANGELES CLIPPERS,265,33,86,5,13,17,24,14,36,14,5,10,16,24
SAN ANTONIO SPURS,240,27,72,4,15,35,45,13,27,14,7,4,14,16
PHOENIX SUNS,240,42,85,4,14,15,18,11,30,25,9,3,11,33
LOS ANGELES LAKERS,240,33,81,4,13,16,27,10,26,20,8,4,9,24
PORTLAND TRAIL BLAZERS,240,33,85,5,13,25,27,18,36,18,4,4,13,22
MILWAUKEE BUCKS,240,32,73,7,19,40,42,12,28,14,8,5,13,30
UTAH JAZZ,240,34,76,7,18,27,32,12,22,26,6,5,13,31
SEATTLE SUPERSONICS,240,36,75,5,11,17,23,9,34,23,9,5,15,25
VANCOUVER GRIZZLIES,240,36,86,4,17,17,22,12,27,23,5,5,11,21
PHILADELPHIA 76ERS,240,38,84,5,13,21,32,15,29,25,12,12,17,23
WASHINGTON WIZARDS,240,35,88,2,12,10,16,15,32,28,9,6,23,35
