team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,32,76,3,15,20,25,13,24,13,4,5,10,18
ATLANTA HAWKS,240,37,80,1,5,16,18,17,29,17,5,3,12,20
SAN ANTONIO SPURS,265,30,74,5,12,19,27,10,35,21,7,1,17,15
CHARLOTTE HORNETS,265,37,81,6,10,8,12,6,36,30,8,5,12,24
CHICAGO BULLS,240,35,75,4,13,19,25,12,27,16,5,6,20,33
DETROIT PISTONS,240,38,74,4,12,26,37,10,25,20,9,1,12,24
GOLDEN STATE WARRIORS,240,35,79,5,11,20,26,11,32,19,12,2,17,16
HOUSTON ROCKETS,240,37,84,4,16,9,12,13,31,20,5,8,17,19
VANCOUVER GRIZZLIES,240,35,84,3,13,17,23,13,34,19,8,11,16,15
LOS ANGELES CLIPPERS,240,36,86,5,12,15,20,9,31,19,14,14,13,19
BOSTON CELTICS,240,34,84,7,18,24,34,11,22,24,12,4,11,31
MILWAUKEE BUCKS,240,35,71,5,10,29,33,7,35,19,6,8,17,28
UTAH JAZZ,240,34,69,0,2,30,33,6,27,26,10,2,18,19
MINNESOTA TIMBERWOLVES,240,39,87,2,10,12,19,16,24,28,12,7,18,27
MIAMI HEAT,240,29,61,4,15,24,31,5,29,20,7,3,16,23
NEW JERSEY NETS,240,30,81,4,12,16,19,18,23,15,8,5,13,28
CLEVELAND CAVALIERS,240,34,82,2,8,22,32,11,30,27,8,1,15,22
ORLANDO MAGIC,240,42,82,5,17,22,26,8,35,26,5,8,16,29
DENVER NUGGETS,240,34,89,5,9,20,26,10,30,20,7,3,11,21
PHOENIX SUNS,240,42,85,5,13,13,17,7,40,34,6,10,14,25
WASHINGTON WIZARDS,240,27,65,2,7,14,23,7,25,22,10,4,23,17
PORTLAND TRAIL BLAZERS,240,37,78,3,12,10,14,11,30,28,12,4,19,25
SEATTLE SUPERSONICS,240,41,93,2,13,8,12,13,29,23,9,4,18,29
SACRAMENTO KINGS,240,33,85,3,12,28,38,16,32,18,7,7,16,20
