team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,26,73,2,16,32,42,7,33,19,3,6,14,33
BOSTON CELTICS,240,31,79,5,17,32,43,14,41,22,7,6,15,30
MIAMI HEAT,240,19,65,5,15,13,25,8,25,15,12,1,17,22
CHARLOTTE HORNETS,240,26,70,1,10,12,23,17,39,18,12,4,22,28
PORTLAND TRAIL BLAZERS,240,38,80,7,17,18,23,12,22,26,14,2,15,23
DALLAS MAVERICKS,240,40,81,2,7,24,26,17,30,20,5,5,17,19
DETROIT PISTONS,240,43,89,7,13,13,18,12,33,32,6,7,15,20
DENVER NUGGETS,240,46,92,7,25,9,17,11,25,35,8,8,10,21
TORONTO RAPTORS,265,33,88,4,11,29,35,16,30,20,6,4,12,25
INDIANA PACERS,265,38,82,3,15,19,25,9,34,19,8,4,11,29
MINNESOTA TIMBERWOLVES,240,35,82,4,13,22,28,13,16,20,11,5,13,25
LOS ANGELES CLIPPERS,240,40,71,4,13,19,31,11,33,29,4,6,18,20
UTAH JAZZ,240,31,71,0,6,29,37,11,29,22,8,6,16,25
PHILADELPHIA 76ERS,240,29,75,1,12,30,38,15,28,10,12,2,15,25
CLEVELAND CAVALIERS,240,32,78,0,4,13,17,10,32,16,8,4,15,23
SAN ANTONIO SPURS,240,35,85,9,19,15,22,17,36,22,7,11,13,15
SACRAMENTO KINGS,240,32,80,8,17,13,21,13,29,22,7,6,17,15
SEATTLE SUPERSONICS,240,38,99,3,17,10,12,26,33,29,9,5,16,19
WASHINGTON WIZARDS,240,42,81,3,8,17,25,14,22,24,11,4,19,25
VANCOUVER GRIZZLIES,240,42,75,5,9,29,35,10,24,27,7,3,20,27
