team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,36,84,3,9,11,15,13,38,21,6,5,14,18
ATLANTA HAWKS,240,29,87,1,7,11,16,15,31,14,6,3,12,16
WASHINGTON WIZARDS,240,36,79,3,14,18,20,15,32,12,7,5,12,24
DALLAS MAVERICKS,240,33,79,7,20,13,16,13,28,18,5,4,11,24
DETROIT PISTONS,240,50,79,10,16,16,23,11,37,30,2,0,15,26
LOS ANGELES CLIPPERS,240,40,84,9,24,18,23,6,16,26,9,3,9,24
CLEVELAND CAVALIERS,240,32,78,1,6,11,18,3,28,22,11,5,16,22
SAN ANTONIO SPURS,240,37,77,5,15,17,22,11,40,27,8,9,15,21
UTAH JAZZ,240,31,74,2,5,20,33,16,32,16,11,6,11,18
VANCOUVER GRIZZLIES,240,28,79,5,16,14,15,17,30,19,5,3,17,27
