team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,38,82,6,14,9,13,11,37,18,6,7,26,21
BOSTON CELTICS,240,36,92,7,19,18,24,18,28,24,16,7,16,22
CHICAGO BULLS,240,36,75,6,13,16,22,11,34,24,4,2,20,28
CHARLOTTE HORNETS,240,32,75,5,21,31,40,9,24,21,14,6,8,20
CLEVELAND CAVALIERS,240,36,82,5,15,23,30,15,34,25,4,9,16,26
DENVER NUGGETS,240,35,93,6,21,16,23,20,31,28,5,5,15,27
INDIANA PACERS,240,41,94,12,22,20,27,18,32,32,16,7,16,21
GOLDEN STATE WARRIORS,240,34,80,4,13,23,30,11,35,25,11,9,23,23
MIAMI HEAT,240,30,72,4,9,16,24,6,36,19,6,3,15,29
LOS ANGELES LAKERS,240,30,76,6,20,27,36,12,36,22,7,5,13,22
SEATTLE SUPERSONICS,265,41,86,5,16,13,19,8,25,22,6,4,12,24
MINNESOTA TIMBERWOLVES,265,43,80,3,8,16,19,6,34,30,4,8,16,24
UTAH JAZZ,240,31,69,4,8,22,31,12,34,22,6,2,15,26
NEW YORK KNICKS,240,28,71,1,8,22,30,7,24,12,9,3,14,29
TORONTO RAPTORS,240,39,84,3,10,13,19,11,32,24,8,8,9,29
VANCOUVER GRIZZLIES,240,31,74,5,14,25,35,11,32,22,5,7,11,19
