team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,39,83,8,14,15,25,8,30,25,12,8,16,26
BOSTON CELTICS,240,40,97,6,15,26,30,26,39,25,11,3,16,23
DENVER NUGGETS,240,45,81,4,17,22,31,11,32,28,4,6,19,27
DETROIT PISTONS,240,44,85,9,16,33,38,9,23,31,10,4,12,28
TORONTO RAPTORS,240,36,78,7,18,16,25,12,24,21,13,2,14,19
LOS ANGELES CLIPPERS,240,33,74,4,17,24,25,11,27,19,12,1,18,19
PORTLAND TRAIL BLAZERS,240,37,80,6,14,23,31,13,32,26,7,7,13,29
NEW JERSEY NETS,240,37,82,8,18,33,41,11,32,23,6,5,10,27
CHICAGO BULLS,240,23,69,4,10,17,24,13,27,10,5,3,21,21
ORLANDO MAGIC,240,41,81,3,12,18,21,13,33,21,13,6,13,28
VANCOUVER GRIZZLIES,240,33,69,4,6,20,28,9,31,24,6,2,23,27
PHILADELPHIA 76ERS,240,39,80,4,9,25,31,11,24,21,16,7,13,24
CHARLOTTE HORNETS,240,37,78,2,7,16,21,10,32,22,3,8,18,21
SACRAMENTO KINGS,240,47,92,2,9,9,13,10,33,23,7,3,12,19
NEW YORK KNICKS,265,43,79,2,11,25,33,7,26,15,3,0,16,30
WASHINGTON WIZARDS,265,46,75,1,4,25,30,4,27,26,10,5,12,30
