team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,40,76,5,9,17,23,8,29,25,8,2,12,21
ATLANTA HAWKS,240,32,75,2,6,17,22,11,30,12,7,5,16,23
TORONTO RAPTORS,240,34,85,6,14,22,27,15,30,21,12,4,17,30
BOSTON CELTICS,240,37,86,2,10,18,31,21,30,21,11,2,17,24
NEW JERSEY NETS,240,38,87,3,17,15,20,12,44,25,5,11,11,23
DENVER NUGGETS,240,31,93,5,17,14,23,17,33,24,4,13,9,21
UTAH JAZZ,240,44,82,3,12,16,24,11,31,31,8,7,14,29
DETROIT PISTONS,240,32,70,3,7,27,40,10,27,17,8,0,15,22
VANCOUVER GRIZZLIES,240,34,76,8,15,15,19,12,27,17,5,3,20,25
LOS ANGELES LAKERS,240,39,87,6,17,19,27,17,25,27,9,8,11,20
