team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,49,94,8,12,12,13,12,37,32,20,7,9,18
ATLANTA HAWKS,240,28,79,2,7,16,19,11,29,17,6,4,23,9
MILWAUKEE BUCKS,240,43,87,4,8,14,19,8,40,28,9,7,12,20
LOS ANGELES CLIPPERS,240,32,80,6,16,15,20,5,33,23,5,4,14,16
CHICAGO BULLS,240,27,58,2,9,24,32,6,25,16,9,3,21,28
MIAMI HEAT,240,38,71,3,13,26,34,12,27,27,17,4,15,30
HOUSTON ROCKETS,240,26,70,0,11,38,47,12,23,13,6,3,15,14
MINNESOTA TIMBERWOLVES,240,52,87,6,12,12,16,7,34,39,12,1,9,31
TORONTO RAPTORS,240,38,91,4,15,23,30,19,28,29,4,6,8,26
NEW JERSEY NETS,240,37,78,5,15,28,32,10,30,27,3,7,6,25
DALLAS MAVERICKS,240,33,78,3,21,16,20,12,21,15,10,5,13,18
PORTLAND TRAIL BLAZERS,240,39,72,6,11,12,19,10,26,25,6,2,15,19
GOLDEN STATE WARRIORS,240,36,85,2,9,16,19,10,28,19,6,10,11,26
SAN ANTONIO SPURS,240,37,78,5,11,23,29,11,33,20,7,12,10,21
