team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,34,85,7,17,14,17,11,34,22,7,2,3,22
ATLANTA HAWKS,240,31,88,3,11,20,30,24,40,13,2,0,11,18
PHOENIX SUNS,240,37,83,11,18,14,20,14,41,31,5,6,19,26
GOLDEN STATE WARRIORS,240,31,88,1,9,19,30,17,30,21,10,5,13,19
MILWAUKEE BUCKS,240,29,78,4,9,20,24,12,24,15,7,3,15,13
MINNESOTA TIMBERWOLVES,240,46,82,7,14,10,14,8,31,35,11,3,12,20
UTAH JAZZ,240,33,72,3,10,23,26,8,31,25,8,0,13,21
NEW JERSEY NETS,240,34,73,6,22,14,16,6,29,20,6,4,14,23
LOS ANGELES LAKERS,240,34,80,5,15,19,32,12,34,19,6,4,9,19
NEW YORK KNICKS,240,33,81,5,10,14,20,13,35,19,2,2,12,25
ORLANDO MAGIC,240,35,81,4,8,11,13,13,34,16,14,4,28,28
PHILADELPHIA 76ERS,240,36,78,0,8,17,26,10,29,23,14,6,22,18
HOUSTON ROCKETS,240,34,74,8,20,22,30,11,28,21,5,4,11,17
TORONTO RAPTORS,240,40,91,3,8,17,20,21,26,20,6,10,8,19
DETROIT PISTONS,240,37,76,6,16,21,23,10,17,19,19,3,18,20
VANCOUVER GRIZZLIES,240,38,74,8,15,15,17,14,24,25,9,5,26,19
