team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,37,85,1,9,7,9,17,35,27,1,11,14,18
CHICAGO BULLS,240,32,90,5,14,20,23,15,29,25,9,3,3,17
CHARLOTTE HORNETS,240,34,78,2,12,32,42,12,37,24,7,4,10,27
GOLDEN STATE WARRIORS,240,34,82,1,12,30,40,15,34,20,3,4,9,33
PHOENIX SUNS,240,39,82,6,12,24,26,12,30,23,11,5,11,19
HOUSTON ROCKETS,240,42,86,8,25,9,13,13,29,21,9,5,17,19
DENVER NUGGETS,240,39,98,5,16,6,8,21,39,17,5,3,15,24
INDIANA PACERS,240,30,78,7,19,23,32,11,32,13,9,3,12,16
WASHINGTON WIZARDS,240,36,75,5,11,13,19,7,33,24,7,7,14,27
MINNESOTA TIMBERWOLVES,240,34,84,3,10,15,21,14,27,26,6,8,14,22
VANCOUVER GRIZZLIES,240,29,74,5,16,23,31,12,16,18,6,0,11,30
NEW YORK KNICKS,240,41,66,3,6,26,30,8,31,17,3,8,19,30
DALLAS MAVERICKS,240,33,84,5,22,15,19,11,29,22,13,2,21,24
SEATTLE SUPERSONICS,240,41,82,7,16,12,20,14,38,30,13,2,24,21
CLEVELAND CAVALIERS,240,37,74,6,13,15,21,12,22,20,6,2,22,25
UTAH JAZZ,240,48,80,2,5,15,20,10,26,36,10,7,17,22
