team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,39,84,4,12,11,18,11,29,19,7,5,10,18
ATLANTA HAWKS,240,34,82,3,15,10,19,15,34,18,7,5,14,22
PHILADELPHIA 76ERS,240,37,86,4,9,17,25,22,27,29,11,3,13,23
CHICAGO BULLS,240,29,70,8,13,18,26,11,22,24,7,10,19,23
NEW JERSEY NETS,265,35,91,3,15,19,22,10,27,15,10,4,9,24
HOUSTON ROCKETS,265,40,88,5,12,14,20,13,40,22,5,13,21,22
CLEVELAND CAVALIERS,240,32,67,3,13,42,54,15,30,14,8,1,21,34
LOS ANGELES CLIPPERS,240,34,78,4,14,27,34,14,23,16,10,8,17,38
MINNESOTA TIMBERWOLVES,240,34,74,3,9,20,20,15,29,25,9,3,14,20
MILWAUKEE BUCKS,240,34,83,2,13,14,17,12,23,21,6,1,10,18
DALLAS MAVERICKS,240,37,85,6,15,16,22,17,30,22,7,2,17,20
PHOENIX SUNS,240,43,93,9,24,15,19,14,32,36,10,3,11,19
SACRAMENTO KINGS,265,45,95,7,18,11,15,12,28,21,12,6,15,20
SAN ANTONIO SPURS,265,39,82,5,15,20,28,10,39,28,10,3,19,21
DETROIT PISTONS,240,35,75,6,16,18,24,8,30,22,5,1,19,26
WASHINGTON WIZARDS,240,38,78,2,3,22,28,10,32,22,9,4,12,25
