team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,25,65,0,4,24,33,10,29,14,8,6,26,29
BOSTON CELTICS,240,38,84,4,11,24,32,14,36,26,19,2,15,34
INDIANA PACERS,240,32,68,9,19,22,30,7,38,23,3,5,20,14
CLEVELAND CAVALIERS,240,40,94,6,19,6,9,12,29,25,15,3,9,26
VANCOUVER GRIZZLIES,240,30,67,5,9,32,38,11,26,20,7,2,23,24
DETROIT PISTONS,240,43,83,2,11,23,28,12,26,23,11,5,13,33
CHARLOTTE HORNETS,240,45,86,3,10,25,35,11,34,21,8,4,7,17
LOS ANGELES CLIPPERS,240,40,85,7,18,14,18,10,32,23,4,4,12,29
DENVER NUGGETS,240,35,82,1,9,17,29,13,28,23,3,0,9,27
MIAMI HEAT,240,36,78,2,15,22,30,10,29,25,6,9,9,27
NEW JERSEY NETS,240,44,85,8,15,12,15,11,32,31,16,4,12,17
MILWAUKEE BUCKS,240,34,84,5,19,7,11,14,30,23,7,3,22,18
NEW YORK KNICKS,240,32,79,3,10,15,20,14,38,19,7,1,14,25
PHILADELPHIA 76ERS,240,28,75,4,13,17,25,9,25,16,7,7,15,24
UTAH JAZZ,240,38,72,4,11,19,24,8,26,27,7,2,13,22
PHOENIX SUNS,240,34,71,6,16,22,23,7,23,27,6,2,15,23
TORONTO RAPTORS,240,34,82,4,15,16,29,13,37,19,3,7,14,28
SACRAMENTO KINGS,240,39,94,3,21,22,24,13,36,26,6,4,7,24
GOLDEN STATE WARRIORS,240,35,84,5,15,10,17,12,32,26,9,9,19,19
SEATTLE SUPERSONICS,240,37,86,5,17,20,26,12,32,22,12,4,14,16
SAN ANTONIO SPURS,265,42,80,2,12,20,26,10,34,19,8,7,22,24
WASHINGTON WIZARDS,265,39,88,4,12,17,23,10,30,23,10,4,14,28
