team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,37,78,6,16,13,17,9,28,16,3,5,13,15
ATLANTA HAWKS,240,43,88,9,15,9,11,13,33,28,4,4,10,17
BOSTON CELTICS,240,36,83,9,23,25,38,13,31,22,6,3,8,23
CHICAGO BULLS,240,40,77,3,8,21,27,8,36,29,4,6,12,29
PHOENIX SUNS,240,37,86,7,17,9,13,11,36,16,9,6,12,16
HOUSTON ROCKETS,240,36,85,4,16,9,12,8,33,20,8,3,10,15
MIAMI HEAT,240,39,89,10,29,8,12,9,27,26,5,1,9,22
MILWAUKEE BUCKS,240,36,78,8,18,24,29,14,37,21,8,7,12,15
UTAH JAZZ,240,35,83,2,9,16,23,17,26,24,5,5,14,29
SAN ANTONIO SPURS,240,32,62,9,15,33,44,6,26,26,10,12,9,20
NEW YORK KNICKS,240,30,76,1,8,7,13,6,33,19,4,2,10,19
VANCOUVER GRIZZLIES,240,36,79,3,17,14,16,3,39,23,2,6,7,17
GOLDEN STATE WARRIORS,240,43,98,4,13,10,17,15,17,28,16,3,11,25
WASHINGTON WIZARDS,240,45,78,2,6,24,33,14,38,24,8,4,22,17
