team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,43,88,5,15,15,23,14,36,25,8,3,10,18
ATLANTA HAWKS,240,37,87,7,14,9,14,14,32,23,4,2,13,22
WASHINGTON WIZARDS,240,34,72,3,9,22,31,10,28,22,8,1,15,27
CHARLOTTE HORNETS,240,35,71,3,10,22,32,9,22,29,10,3,15,27
PHOENIX SUNS,240,36,84,5,13,22,25,14,32,19,6,9,14,23
DALLAS MAVERICKS,240,39,84,8,12,23,30,15,31,23,6,6,12,23
SAN ANTONIO SPURS,240,38,79,2,6,21,24,7,32,23,7,5,9,20
HOUSTON ROCKETS,240,36,79,10,17,21,25,10,30,19,7,9,11,21
VANCOUVER GRIZZLIES,240,32,77,6,13,11,18,14,21,17,7,1,16,22
MIAMI HEAT,240,37,74,6,20,15,19,11,32,22,12,1,16,18
PHILADELPHIA 76ERS,240,33,68,0,4,12,13,7,28,21,6,3,17,15
MILWAUKEE BUCKS,240,36,80,9,27,6,8,10,26,28,10,2,10,17
CHICAGO BULLS,240,31,88,4,16,14,21,18,20,17,14,2,10,19
NEW YORK KNICKS,240,41,66,3,6,16,22,7,32,24,5,4,20,19
