team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,265,37,87,6,20,21,35,14,29,24,11,6,13,24
CLEVELAND CAVALIERS,265,38,87,1,7,22,28,10,41,27,7,4,16,28
HOUSTON ROCKETS,240,43,83,5,12,17,18,10,26,24,7,2,13,21
MILWAUKEE BUCKS,240,37,82,3,16,14,18,14,27,22,8,7,15,19
BOSTON CELTICS,240,30,74,10,28,18,30,13,25,21,6,6,15,21
NEW YORK KNICKS,240,35,84,5,17,20,21,12,31,24,9,4,11,25
LOS ANGELES CLIPPERS,240,28,65,6,12,19,26,5,28,17,5,3,13,14
PORTLAND TRAIL BLAZERS,240,41,79,2,12,10,15,9,31,27,7,5,10,19
PHOENIX SUNS,240,27,84,4,10,13,16,15,26,12,5,8,14,23
SAN ANTONIO SPURS,240,38,82,1,9,14,18,12,40,23,7,9,13,16
