team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,39,73,6,11,14,20,10,32,29,7,3,20,24
BOSTON CELTICS,240,34,75,8,20,26,32,10,25,24,11,2,15,18
SAN ANTONIO SPURS,240,33,70,4,10,13,22,12,26,14,9,6,11,14
MIAMI HEAT,240,35,70,9,16,9,12,9,24,17,4,3,11,19
ATLANTA HAWKS,240,38,81,6,17,16,20,14,26,26,5,1,15,22
MILWAUKEE BUCKS,240,37,81,7,21,24,27,15,28,27,9,2,11,17
NEW JERSEY NETS,240,32,81,5,19,22,29,13,24,15,6,5,17,20
MINNESOTA TIMBERWOLVES,240,43,83,2,5,17,24,16,31,20,10,8,16,22
INDIANA PACERS,240,29,76,5,10,19,26,12,31,18,7,6,15,20
ORLANDO MAGIC,240,32,78,5,17,15,19,11,32,16,6,5,14,24
LOS ANGELES LAKERS,240,31,74,3,11,19,31,8,35,18,12,7,9,17
SACRAMENTO KINGS,240,27,84,5,19,13,14,14,41,14,5,5,21,25
VANCOUVER GRIZZLIES,240,35,79,7,11,15,17,9,30,27,6,4,15,17
TORONTO RAPTORS,240,40,89,8,22,14,18,16,34,27,8,6,13,18
