team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,36,75,4,16,16,22,8,37,16,8,1,11,23
BOSTON CELTICS,240,31,80,6,19,19,26,13,28,20,7,2,12,23
DENVER NUGGETS,240,37,84,11,23,18,23,12,32,24,7,2,14,16
CHARLOTTE HORNETS,240,37,80,4,15,18,22,7,32,28,9,4,13,17
ORLANDO MAGIC,240,41,91,4,23,11,17,9,37,23,8,9,12,29
DETROIT PISTONS,240,35,98,6,14,24,38,29,37,19,7,7,14,17
DALLAS MAVERICKS,240,38,76,4,13,9,17,5,22,22,10,5,10,21
LOS ANGELES LAKERS,240,37,79,7,11,17,21,14,30,26,3,5,16,16
GOLDEN STATE WARRIORS,240,33,94,3,11,20,24,21,24,23,8,4,10,16
PHILADELPHIA 76ERS,240,40,79,3,9,19,21,8,36,26,7,5,13,21
NEW YORK KNICKS,240,29,63,4,8,17,25,3,26,17,5,3,20,31
PORTLAND TRAIL BLAZERS,240,32,66,2,10,30,44,10,33,25,13,2,13,24
MINNESOTA TIMBERWOLVES,240,43,98,5,8,7,11,17,31,26,15,8,20,28
SACRAMENTO KINGS,240,36,84,1,12,37,44,15,36,20,15,8,19,13
LOS ANGELES CLIPPERS,240,34,73,3,15,13,20,11,36,20,7,8,17,17
SEATTLE SUPERSONICS,240,35,85,10,21,14,17,13,30,27,13,6,12,16
NEW JERSEY NETS,240,34,69,5,10,26,31,8,28,17,6,4,18,23
TORONTO RAPTORS,240,45,89,8,17,12,17,15,27,28,10,9,11,23
CLEVELAND CAVALIERS,240,31,70,2,6,24,32,10,30,19,12,6,24,31
UTAH JAZZ,240,34,74,0,10,27,36,10,30,26,15,7,18,28
