team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,33,69,5,9,19,23,9,31,13,7,5,15,11
CHICAGO BULLS,240,37,87,3,15,3,7,15,27,21,10,3,11,20
CHARLOTTE HORNETS,240,38,77,5,12,28,31,11,22,30,11,4,15,23
CLEVELAND CAVALIERS,240,43,81,1,5,27,33,15,19,32,12,4,16,20
BOSTON CELTICS,240,33,78,7,20,14,18,10,33,24,10,2,11,22
DENVER NUGGETS,240,32,75,3,19,16,24,9,34,24,7,4,17,18
ATLANTA HAWKS,240,39,88,8,21,11,17,10,27,22,9,3,15,32
INDIANA PACERS,240,35,72,5,17,28,35,9,30,30,8,13,17,25
GOLDEN STATE WARRIORS,240,32,98,2,9,10,18,24,29,21,6,5,11,16
LOS ANGELES CLIPPERS,240,34,70,7,12,19,22,4,43,22,7,12,16,20
VANCOUVER GRIZZLIES,240,33,75,9,15,24,30,7,30,25,6,8,10,25
ORLANDO MAGIC,240,40,79,6,13,17,22,10,29,24,3,6,13,24
SACRAMENTO KINGS,240,39,73,10,17,12,16,8,35,24,8,9,16,16
PHILADELPHIA 76ERS,240,31,79,2,7,15,22,13,25,22,9,3,12,14
UTAH JAZZ,240,31,74,8,19,17,22,11,24,23,10,3,19,25
PORTLAND TRAIL BLAZERS,240,32,66,4,16,22,24,5,26,19,10,5,15,23
NEW JERSEY NETS,240,31,81,1,13,23,25,10,28,19,5,4,15,29
SAN ANTONIO SPURS,240,32,78,5,11,26,38,15,31,22,8,12,11,23
LOS ANGELES LAKERS,240,44,88,4,10,9,16,14,29,24,12,8,14,22
WASHINGTON WIZARDS,240,34,81,2,8,19,24,17,30,23,8,8,19,22
