team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,38,76,3,7,30,34,11,26,24,10,9,15,31
ATLANTA HAWKS,240,31,69,5,10,35,41,12,22,20,6,2,20,25
DENVER NUGGETS,240,33,76,3,11,17,21,16,24,17,7,1,15,22
LOS ANGELES CLIPPERS,240,39,69,2,5,19,21,5,23,12,7,5,12,18
DETROIT PISTONS,240,30,69,6,16,18,26,12,30,16,5,8,18,24
MIAMI HEAT,240,32,82,5,22,18,24,14,27,18,10,2,10,22
MILWAUKEE BUCKS,240,40,86,8,17,19,24,14,29,24,11,3,11,19
NEW JERSEY NETS,240,36,83,9,27,19,24,14,31,26,7,5,14,20
DALLAS MAVERICKS,240,26,75,3,22,26,34,8,39,15,8,3,21,29
ORLANDO MAGIC,240,36,84,5,20,18,28,9,41,23,13,7,19,25
SAN ANTONIO SPURS,240,34,83,7,16,16,26,12,32,18,11,6,10,17
VANCOUVER GRIZZLIES,240,32,75,3,8,10,12,7,39,23,5,11,17,25
