team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,40,78,7,14,22,35,9,27,23,8,4,12,25
BOSTON CELTICS,240,43,84,10,17,20,31,15,31,22,7,4,15,28
INDIANA PACERS,240,34,85,6,23,18,26,12,32,23,10,7,16,26
DETROIT PISTONS,240,30,70,4,14,24,31,8,36,20,8,4,21,28
NEW YORK KNICKS,240,31,80,2,10,10,12,10,33,11,3,7,13,21
LOS ANGELES CLIPPERS,240,32,85,4,17,10,14,16,31,18,5,7,11,18
ATLANTA HAWKS,240,27,69,5,15,15,23,14,29,17,8,2,22,23
MILWAUKEE BUCKS,240,33,71,9,19,9,20,10,27,20,9,5,12,23
GOLDEN STATE WARRIORS,240,34,90,5,13,17,22,13,27,22,18,3,11,18
MINNESOTA TIMBERWOLVES,240,37,79,5,14,13,16,10,40,22,9,10,23,20
MIAMI HEAT,240,33,85,8,22,17,24,21,27,20,6,3,15,23
NEW JERSEY NETS,240,34,70,7,12,18,28,10,29,23,11,7,16,27
CLEVELAND CAVALIERS,240,40,75,2,8,16,23,15,23,22,9,3,21,31
PHILADELPHIA 76ERS,240,40,79,3,10,24,33,12,19,22,8,6,14,24
DALLAS MAVERICKS,240,29,75,3,13,17,21,8,25,18,9,2,22,21
PHOENIX SUNS,240,43,83,2,11,11,18,12,33,27,14,7,22,25
