team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,37,73,1,6,22,33,13,21,14,10,6,18,21
ATLANTA HAWKS,240,37,75,6,16,19,30,9,23,12,9,2,16,27
GOLDEN STATE WARRIORS,240,27,81,5,12,27,39,13,28,19,12,6,13,22
CLEVELAND CAVALIERS,240,38,78,1,7,19,26,13,42,25,7,6,20,30
CHICAGO BULLS,240,36,88,2,9,9,13,18,20,14,10,2,17,27
HOUSTON ROCKETS,240,39,71,8,19,24,32,11,32,23,9,3,15,17
DENVER NUGGETS,240,39,91,8,23,17,26,15,23,24,8,6,10,16
LOS ANGELES LAKERS,240,48,86,7,15,16,19,15,32,28,3,5,17,25
CHARLOTTE HORNETS,265,30,84,4,12,22,30,13,36,12,7,4,18,25
MIAMI HEAT,265,34,78,5,14,16,21,5,34,19,7,7,14,24
ORLANDO MAGIC,240,34,84,4,14,10,13,15,24,16,11,1,20,23
SACRAMENTO KINGS,240,36,72,4,16,20,25,7,30,25,13,3,21,15
UTAH JAZZ,240,30,77,5,11,14,21,11,36,18,4,8,18,21
SAN ANTONIO SPURS,240,34,82,5,13,13,19,12,29,22,13,8,9,15
NEW YORK KNICKS,240,29,85,4,20,13,16,17,29,17,12,3,18,27
SEATTLE SUPERSONICS,240,34,71,11,21,17,27,11,34,26,8,10,20,20
