team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SEATTLE SUPERSONICS,240,37,80,6,14,22,25,13,24,25,6,2,10,25
CHARLOTTE HORNETS,240,33,79,4,16,24,28,14,25,22,4,3,13,20
ORLANDO MAGIC,240,39,96,2,16,10,13,16,25,28,7,6,12,32
CHICAGO BULLS,240,30,75,5,9,30,42,22,36,22,6,8,18,23
VANCOUVER GRIZZLIES,240,31,67,4,8,12,14,7,25,14,5,1,19,24
HOUSTON ROCKETS,240,31,68,5,13,18,24,10,25,23,7,2,20,18
PHILADELPHIA 76ERS,240,28,68,0,4,28,43,15,41,13,4,2,20,27
MINNESOTA TIMBERWOLVES,240,34,87,5,15,9,20,13,22,21,7,6,9,30
DETROIT PISTONS,240,41,84,8,16,18,24,11,38,25,8,3,13,23
NEW JERSEY NETS,240,38,90,8,19,10,17,11,26,26,4,2,12,22
ATLANTA HAWKS,240,33,81,2,7,11,16,12,32,18,9,10,20,19
PHOENIX SUNS,240,36,88,4,15,12,21,16,34,21,14,10,17,19
DENVER NUGGETS,240,31,75,8,15,21,26,16,26,21,2,3,21,26
PORTLAND TRAIL BLAZERS,240,40,78,5,11,22,26,9,27,31,10,7,11,23
